1/1/07,0:10:00,1/1/07,0:12:00,0.0
1/1/07,0:10:00,1/1/07,0:18:00,0.0
1/1/07,0:10:00,1/1/07,0:19:00,0.0
1/1/07,0:10:00,1/1/07,0:20:00,0.092
1/1/07,0:10:00,1/1/07,0:23:00,0.218
1/1/07,0:10:00,1/1/07,0:24:00,0.258
1/1/07,0:10:00,1/1/07,0:28:00,0.258
1/1/07,0:10:00,1/1/07,0:37:00,0.258
1/1/07,0:10:00,1/1/07,0:38:00,0.258
1/1/07,0:10:00,1/1/07,0:42:00,0.258
1/1/07,0:10:00,1/1/07,0:44:00,0.258
1/1/07,0:10:00,1/1/07,0:45:00,0.258
1/1/07,0:10:00,1/1/07,0:49:00,0.258
1/1/07,0:10:00,1/1/07,0:50:00,0.258
1/1/07,0:10:00,1/1/07,0:51:00,0.258
1/1/07,0:10:00,1/1/07,0:52:00,0.258
1/1/07,0:10:00,1/1/07,0:53:00,0.258
1/1/07,0:10:00,1/1/07,0:59:00,0.258
1/1/07,0:10:00,1/1/07,1:00:00,0.258
1/1/07,0:10:00,1/1/07,1:09:00,0.258
1/1/07,0:10:00,1/1/07,1:15:00,0.258
1/1/07,0:10:00,1/1/07,1:18:00,0.258
1/1/07,0:10:00,1/1/07,1:19:00,0.258
1/1/07,0:10:00,1/1/07,1:22:00,0.258
1/1/07,0:10:00,1/1/07,1:24:00,0.258
1/1/07,0:10:00,1/1/07,1:36:00,0.258
1/1/07,0:10:00,1/1/07,1:39:00,0.258
1/1/07,0:10:00,1/1/07,1:40:00,0.258
1/1/07,0:10:00,1/1/07,1:42:00,0.258
1/1/07,0:10:00,1/1/07,1:46:00,0.258
1/1/07,0:10:00,1/1/07,1:48:00,0.258
1/1/07,0:10:00,1/1/07,1:49:00,0.258
