1/1/07,18:30:00,1/1/07,18:33:00,0.0965
1/1/07,18:30:00,1/1/07,18:37:00,0.096
1/1/07,18:30:00,1/1/07,18:41:00,0.096
1/1/07,18:30:00,1/1/07,18:44:00,0.095
1/1/07,18:30:00,1/1/07,18:45:00,0.0945
1/1/07,18:30:00,1/1/07,18:47:00,0.0935
1/1/07,18:30:00,1/1/07,18:50:00,0.092
1/1/07,18:30:00,1/1/07,18:55:00,0.096
1/1/07,18:30:00,1/1/07,18:57:00,0.104
1/1/07,18:30:00,1/1/07,19:00:00,0.124
1/1/07,18:30:00,1/1/07,19:07:00,0.13
1/1/07,18:30:00,1/1/07,19:11:00,0.1295
1/1/07,18:30:00,1/1/07,19:12:00,0.129
1/1/07,18:30:00,1/1/07,19:13:00,0.1285
1/1/07,18:30:00,1/1/07,19:22:00,0.124
1/1/07,18:30:00,1/1/07,19:25:00,0.124
1/1/07,18:30:00,1/1/07,19:30:00,0.124
1/1/07,18:30:00,1/1/07,19:31:00,0.1235
1/1/07,18:30:00,1/1/07,19:36:00,0.124
1/1/07,18:30:00,1/1/07,19:38:00,0.126
1/1/07,18:30:00,1/1/07,19:46:00,0.132
1/1/07,18:30:00,1/1/07,19:50:00,0.134
1/1/07,18:30:00,1/1/07,19:52:00,0.136
1/1/07,18:30:00,1/1/07,19:53:00,0.138
1/1/07,18:30:00,1/1/07,19:59:00,0.138
1/1/07,18:30:00,1/1/07,20:00:00,0.138
1/1/07,18:30:00,1/1/07,20:03:00,0.137
1/1/07,18:30:00,1/1/07,20:15:00,0.1335
1/1/07,18:30:00,1/1/07,20:18:00,0.134
1/1/07,18:30:00,1/1/07,20:20:00,0.133
1/1/07,18:30:00,1/1/07,20:22:00,0.132
1/1/07,18:30:00,1/1/07,20:23:00,0.132
1/1/07,18:30:00,1/1/07,20:25:00,0.134
1/1/07,18:30:00,1/1/07,20:41:00,0.134
1/1/07,18:30:00,1/1/07,20:45:00,0.134
1/1/07,18:30:00,1/1/07,20:52:00,0.133
1/1/07,18:30:00,1/1/07,20:54:00,0.132
1/1/07,18:30:00,1/1/07,20:56:00,0.132
1/1/07,18:30:00,1/1/07,20:58:00,0.132
1/1/07,18:30:00,1/1/07,20:59:00,0.1335
1/1/07,18:30:00,1/1/07,21:00:00,0.134
1/1/07,18:30:00,1/1/07,21:01:00,0.134
1/1/07,18:30:00,1/1/07,21:04:00,0.134
1/1/07,18:30:00,1/1/07,21:06:00,0.136
1/1/07,18:30:00,1/1/07,21:07:00,0.1375
1/1/07,18:30:00,1/1/07,21:11:00,0.14
1/1/07,18:30:00,1/1/07,21:17:00,0.1405
1/1/07,18:30:00,1/1/07,21:18:00,0.14
1/1/07,18:30:00,1/1/07,21:19:00,0.14
1/1/07,18:30:00,1/1/07,21:20:00,0.14
1/1/07,18:30:00,1/1/07,21:22:00,0.14
1/1/07,18:30:00,1/1/07,21:26:00,0.138
1/1/07,18:30:00,1/1/07,21:28:00,0.138
1/1/07,18:30:00,1/1/07,21:29:00,0.138
1/1/07,18:30:00,1/1/07,21:37:00,0.1345
1/1/07,18:30:00,1/1/07,21:40:00,0.136
1/1/07,18:30:00,1/1/07,21:43:00,0.1375
1/1/07,18:30:00,1/1/07,21:46:00,0.138
1/1/07,18:30:00,1/1/07,21:48:00,0.138
1/1/07,18:30:00,1/1/07,21:50:00,0.138
1/1/07,18:30:00,1/1/07,21:53:00,0.14
1/1/07,18:30:00,1/1/07,21:54:00,0.14
1/1/07,18:30:00,1/1/07,21:56:00,0.14
1/1/07,18:30:00,1/1/07,21:58:00,0.14
1/1/07,18:30:00,1/1/07,22:00:00,0.14
1/1/07,18:30:00,1/1/07,22:03:00,0.1395
1/1/07,18:30:00,1/1/07,22:09:00,0.138
1/1/07,18:30:00,1/1/07,22:20:00,0.138
1/1/07,18:30:00,1/1/07,22:29:00,0.142
1/1/07,18:30:00,1/1/07,22:31:00,0.142
1/1/07,18:30:00,1/1/07,22:32:00,0.142
1/1/07,18:30:00,1/1/07,22:40:00,0.143
1/1/07,18:30:00,1/1/07,22:51:00,0.142
1/1/07,18:30:00,1/1/07,22:59:00,0.1415
1/1/07,18:30:00,1/1/07,23:00:00,0.141
1/1/07,18:30:00,1/1/07,23:01:00,0.1405
1/1/07,18:30:00,1/1/07,23:04:00,0.142
1/1/07,18:30:00,1/1/07,23:20:00,0.146
1/1/07,18:30:00,1/1/07,23:25:00,0.146
1/1/07,18:30:00,1/1/07,23:26:00,0.146
1/1/07,18:30:00,1/1/07,23:27:00,0.146
1/1/07,18:30:00,1/1/07,23:29:00,0.146
1/1/07,18:30:00,1/1/07,23:34:00,0.146
1/1/07,18:30:00,1/1/07,23:35:00,0.146
1/1/07,18:30:00,1/1/07,23:36:00,0.146
1/1/07,18:30:00,1/1/07,23:45:00,0.1445
1/1/07,18:30:00,1/1/07,23:46:00,0.146
1/1/07,18:30:00,1/1/07,23:47:00,0.146
1/1/07,18:30:00,1/1/07,23:50:00,0.146
1/1/07,18:30:00,1/1/07,23:51:00,0.146
1/1/07,18:30:00,1/1/07,23:59:00,0.155
1/1/07,18:30:00,2/1/07,0:00:00,0.154
1/1/07,18:30:00,2/1/07,0:02:00,0.152
1/1/07,18:30:00,2/1/07,0:05:00,0.1505
1/1/07,18:30:00,2/1/07,0:12:00,0.15
1/1/07,18:30:00,2/1/07,0:13:00,0.15
1/1/07,18:30:00,2/1/07,0:14:00,0.15
1/1/07,18:30:00,2/1/07,0:18:00,0.146
1/1/07,18:30:00,2/1/07,0:28:00,0.146
1/1/07,18:30:00,2/1/07,0:37:00,0.157
1/1/07,18:30:00,2/1/07,0:43:00,0.16
1/1/07,18:30:00,2/1/07,0:47:00,0.16
1/1/07,18:30:00,2/1/07,0:50:00,0.16
1/1/07,18:30:00,2/1/07,0:59:00,0.1555
1/1/07,18:30:00,2/1/07,1:01:00,0.1545
1/1/07,18:30:00,2/1/07,1:02:00,0.154
1/1/07,18:30:00,2/1/07,1:07:00,0.1535
1/1/07,18:30:00,2/1/07,1:09:00,0.154
1/1/07,18:30:00,2/1/07,1:20:00,0.163
1/1/07,18:30:00,2/1/07,1:23:00,0.1655
1/1/07,18:30:00,2/1/07,1:28:00,0.164
1/1/07,18:30:00,2/1/07,1:46:00,0.16
1/1/07,18:30:00,2/1/07,1:50:00,0.16
1/1/07,18:30:00,2/1/07,1:51:00,0.16
1/1/07,18:30:00,2/1/07,1:58:00,0.164
1/1/07,18:30:00,2/1/07,2:02:00,0.164
1/1/07,18:30:00,2/1/07,2:03:00,0.1655
1/1/07,18:30:00,2/1/07,2:09:00,0.166
1/1/07,18:30:00,2/1/07,2:11:00,0.1655
1/1/07,18:30:00,2/1/07,2:13:00,0.1645
1/1/07,18:30:00,2/1/07,2:17:00,0.164
1/1/07,18:30:00,2/1/07,2:18:00,0.164
1/1/07,18:30:00,2/1/07,2:19:00,0.1635
1/1/07,18:30:00,2/1/07,2:21:00,0.1625
1/1/07,18:30:00,2/1/07,2:23:00,0.162
1/1/07,18:30:00,2/1/07,2:29:00,0.162
1/1/07,18:30:00,2/1/07,2:36:00,0.162
1/1/07,18:30:00,2/1/07,2:39:00,0.164
1/1/07,18:30:00,2/1/07,2:42:00,0.166
1/1/07,18:30:00,2/1/07,2:43:00,0.1675
1/1/07,18:30:00,2/1/07,2:45:00,0.17
1/1/07,18:30:00,2/1/07,2:49:00,0.17
1/1/07,18:30:00,2/1/07,2:50:00,0.17
1/1/07,18:30:00,2/1/07,2:51:00,0.17
1/1/07,18:30:00,2/1/07,3:00:00,0.168
1/1/07,18:30:00,2/1/07,3:02:00,0.168
1/1/07,18:30:00,2/1/07,3:07:00,0.168
1/1/07,18:30:00,2/1/07,3:08:00,0.168
1/1/07,18:30:00,2/1/07,3:13:00,0.168
1/1/07,18:30:00,2/1/07,3:15:00,0.168
1/1/07,18:30:00,2/1/07,3:19:00,0.17
1/1/07,18:30:00,2/1/07,3:20:00,0.171
1/1/07,18:30:00,2/1/07,3:23:00,0.172
1/1/07,18:30:00,2/1/07,3:28:00,0.177
1/1/07,18:30:00,2/1/07,3:33:00,0.178
1/1/07,18:30:00,2/1/07,3:36:00,0.177
1/1/07,18:30:00,2/1/07,3:44:00,0.175
1/1/07,18:30:00,2/1/07,3:45:00,0.1745
